Date,Customer ID,Order ID,Order Quantity,Marketing Campaign,Product Category,State,Region,Product Brand,Order Channel,Payment Method,Payment Status,Sales Representative
2023-12-01 03:41:02,399421261,1516641,10,Holiday Campaign,Clothing,FL,North,Brand E,Phone,Credit Card,Paid,Matthew Hinton
2020-06-03 05:13:11,2448386,55078643,1,Summer Sale,Furniture,IL,North,Brand A,Mobile App,PayPal,Not Paid,Michelle Morris
2020-03-12 19:43:12,735920,611848189,8,Holiday Campaign,Electronics,FL,North,Brand C,Mobile App,Cash,Paid,Michelle Bowen
2022-10-16 16:29:07,847100,4204368,1,Holiday Campaign,Electronics,TX,East,Brand A,Mobile App,Cash,Not Paid,Riley Perry
2021-02-12 05:22:32,58857367,5755,8,Summer Sale,Sports Equipment,OH,South,Brand B,Mobile App,PayPal,Paid,William Shelton
2020-10-01 20:41:51,1840,882,6,Summer Sale,Sports Equipment,PA,North,Brand B,In-Store,Credit Card,Paid,Debra Rivera
2022-06-27 01:42:22,613012,5888,1,Holiday Campaign,Electronics,TX,West,Brand B,Online Store,Cash,Not Paid,Hannah Mendez
2020-09-02 14:22:00,5650899,257921,2,Email Promo,Furniture,FL,West,Brand D,Online Store,PayPal,Not Paid,Michael Parker
2020-04-16 20:43:22,383,444559029,5,Holiday Campaign,Sports Equipment,IL,South,Brand B,Mobile App,Cash,Not Paid,Andrew Lewis
2023-12-23 04:57:30,662999,59915,8,Summer Sale,Electronics,GA,North,Brand A,Online Store,Credit Card,Not Paid,Stephanie Andrade
2020-02-08 14:43:15,4390536,2181756,2,Summer Sale,Sports Equipment,MI,East,Brand B,Phone,Cash,Paid,Erica Wallace
2023-11-24 00:26:50,890826938,17101,1,Holiday Campaign,Clothing,CA,East,Brand C,Mobile App,Cash,Not Paid,Justin Daniel
2022-06-14 00:19:36,390585,551964,1,Holiday Campaign,Sports Equipment,TX,West,Brand D,Online Store,Cash,Not Paid,Maria Matthews
2020-07-10 00:05:35,27945,33022,1,Summer Sale,Sports Equipment,PA,South,Brand D,Mobile App,Credit Card,Not Paid,Scott Smith
2021-07-15 14:29:14,80973277,315,1,Summer Sale,Clothing,PA,North,Brand A,Mobile App,PayPal,Not Paid,Amanda Schwartz
2020-07-13 07:46:28,602027,44713187,1,Summer Sale,Books,TX,East,Brand C,In-Store,PayPal,Paid,Annette Smith
2020-08-23 11:55:27,218390463,5638280,1,Referral,Clothing,PA,West,Brand B,Mobile App,Cash,Paid,Monica Davis
2020-04-30 04:12:24,605,1700271,1,Email Promo,Sports Equipment,NY,South,Brand A,Online Store,Credit Card,Not Paid,William Kirk
2020-11-14 23:07:04,38806,996235,4,Email Promo,Sports Equipment,TX,West,Brand E,In-Store,Credit Card,Not Paid,John Parrish
2022-08-27 13:16:35,781287801,4787,1,Referral,Clothing,NC,East,Brand C,In-Store,Credit Card,Paid,Michelle Conley
2022-12-17 06:01:41,939,48361,1,Holiday Campaign,Clothing,GA,West,Brand A,Mobile App,Credit Card,Paid,Patricia Bowman
2020-10-22 07:46:32,30008076,65437288,1,Summer Sale,Furniture,CA,West,Brand A,In-Store,Cash,Not Paid,Jeremy Johnson
2021-03-14 13:17:57,715028862,2546164,1,Holiday Campaign,Electronics,NY,West,Brand B,Mobile App,Credit Card,Paid,James Adams
2021-04-01 19:40:08,7966,382128227,1,Summer Sale,Furniture,TX,East,Brand E,Mobile App,Cash,Paid,Maria Sanchez
2021-07-03 05:14:10,875,181572,1,Summer Sale,Books,MI,West,Brand C,Phone,Credit Card,Paid,Christopher Spencer
2020-11-06 08:51:30,84970,91840242,1,Referral,Sports Equipment,NY,West,Brand D,Mobile App,PayPal,Not Paid,Scott Miller
2022-03-27 05:18:54,6670,730,1,Holiday Campaign,Books,CA,West,Brand E,Mobile App,Cash,Not Paid,Duane Williams Jr.
2023-02-14 18:06:23,521609,1243712,1,Email Promo,Electronics,IL,East,Brand E,Phone,Credit Card,Paid,Jason Wilkins
2022-01-25 18:04:01,79758,1205866,1,Summer Sale,Electronics,OH,West,Brand D,In-Store,PayPal,Paid,Megan Mclaughlin
2021-09-19 08:22:57,73455004,270414303,1,Referral,Electronics,CA,South,Brand A,Mobile App,Credit Card,Paid,Casey Butler
2020-12-09 20:38:37,86255389,52772,1,Holiday Campaign,Clothing,IL,South,Brand C,Mobile App,Credit Card,Not Paid,Dana Coleman
2021-12-12 04:23:01,316130096,467,1,Referral,Sports Equipment,GA,North,Brand E,In-Store,Credit Card,Not Paid,Dustin Lee
2020-01-24 08:01:45,1464296,900656423,6,Email Promo,Sports Equipment,TX,North,Brand D,Online Store,PayPal,Not Paid,Jason Payne
2022-07-02 10:17:47,3599477,459263660,1,Summer Sale,Clothing,PA,East,Brand E,Mobile App,Credit Card,Paid,Dr. Rebecca Webb
2022-10-16 23:18:58,9603909,3584,1,Summer Sale,Electronics,CA,North,Brand E,Online Store,PayPal,Paid,Edward Newton
2022-12-17 05:20:33,192484,154090779,1,Email Promo,Books,FL,West,Brand E,In-Store,PayPal,Not Paid,Kerry Duncan
2021-04-17 19:23:18,65435,108459,1,Referral,Books,MI,North,Brand E,Phone,Credit Card,Paid,Lisa Frederick
2020-07-09 16:29:35,5292489,66552197,10,Referral,Furniture,NY,South,Brand D,Phone,Cash,Paid,Deanna Washington
2021-11-28 07:56:26,60086,223733384,1,Email Promo,Electronics,PA,West,Brand D,Phone,Cash,Not Paid,Mary Huerta
2023-10-29 14:09:25,258059,652773,3,Referral,Clothing,PA,South,Brand E,In-Store,PayPal,Paid,Michael Mcdaniel
2023-06-10 06:38:40,881,627,1,Email Promo,Clothing,FL,South,Brand D,Phone,PayPal,Paid,David Lawrence
2022-12-29 01:55:40,965352,42,1,Email Promo,Sports Equipment,MI,South,Brand D,In-Store,Cash,Not Paid,Carolyn Rodriguez
2020-06-08 02:02:57,92876399,104487,1,Holiday Campaign,Furniture,GA,South,Brand A,Mobile App,PayPal,Not Paid,Hannah Davis
2022-09-18 22:15:01,8944785,44972976,1,Summer Sale,Furniture,OH,West,Brand E,Online Store,Cash,Not Paid,Jennifer Montgomery
2020-02-27 18:39:16,41608,821,1,Summer Sale,Electronics,MI,East,Brand D,In-Store,PayPal,Not Paid,Derek Barrett
2023-01-27 02:53:41,4739962,1816245,1,Holiday Campaign,Sports Equipment,OH,South,Brand C,Online Store,Credit Card,Paid,Leslie Snow
2021-10-22 23:43:25,45742182,6955,1,Email Promo,Books,NC,South,Brand D,In-Store,Credit Card,Paid,Robert Rogers
2023-12-04 19:08:19,653992835,9996923,1,Email Promo,Furniture,MI,South,Brand B,Phone,PayPal,Not Paid,Melissa Warner
2020-10-22 18:49:20,148456,177354884,1,Summer Sale,Clothing,NY,North,Brand C,Phone,PayPal,Paid,Natalie Lopez
2021-09-22 00:39:41,829968,124879,1,Referral,Sports Equipment,NC,East,Brand E,In-Store,Cash,Paid,Brent Johnson
2023-08-10 12:05:32,88412,161,10,Email Promo,Electronics,OH,East,Brand C,Phone,Credit Card,Not Paid,Brandi Mcclure
2023-05-04 02:26:52,888339,206,1,Summer Sale,Books,IL,North,Brand C,Mobile App,Cash,Paid,Justin Mcdonald
2021-02-14 02:26:08,357478,881300,1,Summer Sale,Furniture,MI,West,Brand A,Online Store,PayPal,Not Paid,Patricia Taylor
2023-09-24 02:11:58,4042968,255792,1,Summer Sale,Electronics,PA,East,Brand B,In-Store,PayPal,Paid,Phillip Garza
2022-12-17 00:19:02,108361,44376656,1,Summer Sale,Books,NY,South,Brand E,Phone,Cash,Paid,Kyle Rivera
2020-06-20 07:43:09,66869916,53486811,5,Summer Sale,Furniture,NY,South,Brand E,In-Store,Credit Card,Paid,Amanda Smith
2020-05-14 10:08:00,66853903,8727105,1,Referral,Electronics,IL,North,Brand C,In-Store,Cash,Paid,Sabrina Williams
2023-07-10 00:54:38,435336795,7652968,3,Holiday Campaign,Clothing,PA,North,Brand D,In-Store,Credit Card,Not Paid,Travis Cantrell
2020-04-11 06:09:48,117832,382314,1,Summer Sale,Books,PA,North,Brand E,Mobile App,PayPal,Not Paid,Meghan Dominguez
2023-01-09 12:14:44,96404,44358095,1,Summer Sale,Furniture,CA,East,Brand D,In-Store,Credit Card,Not Paid,Cassandra Wilson
2020-06-02 01:52:58,4249580,661110992,1,Summer Sale,Books,FL,West,Brand B,Mobile App,PayPal,Not Paid,Ryan Hodges
2020-08-22 15:20:15,583402,73084497,1,Email Promo,Sports Equipment,NC,East,Brand D,Mobile App,Credit Card,Not Paid,Brittany Erickson
2020-04-11 04:40:07,7503,7893224,1,Summer Sale,Electronics,TX,South,Brand E,Online Store,Cash,Paid,Hannah Casey
2023-09-16 09:12:28,31752426,2100,1,Referral,Electronics,NC,East,Brand A,In-Store,Cash,Paid,Angela Ball
2022-02-24 18:31:35,9645669,804907981,1,Email Promo,Clothing,OH,North,Brand C,Online Store,PayPal,Paid,Jay Goodwin
2020-06-07 02:39:12,135938037,4440402,6,Referral,Clothing,CA,West,Brand C,Mobile App,Credit Card,Not Paid,Cynthia Holland
2022-01-06 16:28:41,7872118,628312539,1,Summer Sale,Furniture,GA,East,Brand C,Mobile App,Cash,Not Paid,Kevin Delgado
2022-08-03 08:09:26,494676821,7703,1,Summer Sale,Sports Equipment,MI,South,Brand E,Mobile App,PayPal,Not Paid,Chelsey Burton
2020-07-20 18:12:47,9675708,3459,1,Summer Sale,Books,OH,South,Brand C,Online Store,PayPal,Not Paid,Heather Chan
2023-12-03 16:10:52,313801,91674,1,Summer Sale,Clothing,CA,North,Brand D,Phone,Credit Card,Not Paid,Jeffery Jones
2020-08-25 02:13:20,618115,297,3,Email Promo,Sports Equipment,TX,South,Brand D,In-Store,Credit Card,Paid,Shannon Cunningham
2020-08-26 06:02:24,962813550,16998,1,Holiday Campaign,Books,NY,West,Brand E,In-Store,Cash,Not Paid,Christopher Harris
2023-05-23 01:02:45,9119,73075,1,Referral,Books,FL,West,Brand E,In-Store,Cash,Not Paid,Nicole Walker
2023-06-09 22:52:43,2475631,46821,1,Email Promo,Furniture,GA,North,Brand C,In-Store,Cash,Paid,Carly Pham
2022-02-23 13:54:23,65471800,8618149,1,Holiday Campaign,Sports Equipment,TX,West,Brand B,Mobile App,Cash,Not Paid,Michael Mitchell
2020-06-10 22:32:47,6001567,720,1,Holiday Campaign,Sports Equipment,NY,East,Brand C,Phone,PayPal,Paid,Timothy Bradshaw
2023-01-14 21:58:39,1365,645866672,1,Email Promo,Furniture,IL,West,Brand E,Online Store,Credit Card,Not Paid,Brenda Shah
2021-05-28 10:08:03,57409,28342923,1,Referral,Sports Equipment,TX,West,Brand C,Phone,Credit Card,Not Paid,Barry Miller
2023-09-15 09:27:42,45538,647,1,Email Promo,Sports Equipment,OH,North,Brand E,Online Store,Cash,Paid,Zachary Davis
2022-08-21 20:44:11,3486,87385285,1,Holiday Campaign,Electronics,GA,East,Brand B,In-Store,Cash,Not Paid,Ryan Haas
2020-05-30 10:40:43,561,641065972,1,Summer Sale,Clothing,MI,West,Brand E,In-Store,Cash,Paid,Lindsey Clark
2020-04-22 20:49:41,93390902,4205684,9,Holiday Campaign,Electronics,NY,South,Brand E,Phone,PayPal,Paid,Shawn Gentry
2021-07-09 10:40:40,24751740,1438297,2,Email Promo,Sports Equipment,CA,South,Brand D,Online Store,PayPal,Not Paid,Christina Garcia
2023-08-13 02:16:38,49,30431480,1,Summer Sale,Electronics,NC,East,Brand B,Online Store,PayPal,Paid,Theodore Myers
2022-06-19 15:31:02,832571,353806,4,Referral,Electronics,CA,East,Brand D,In-Store,Cash,Paid,Wendy Johnston
2023-07-31 18:05:45,18278103,263983,1,Summer Sale,Books,GA,South,Brand D,Online Store,Cash,Not Paid,Brittany Hendricks
2023-06-08 03:49:29,9974,44162,1,Holiday Campaign,Furniture,MI,South,Brand E,Online Store,PayPal,Not Paid,Megan Sanchez
2020-02-03 16:06:41,827,657789070,1,Referral,Books,IL,West,Brand D,Mobile App,Cash,Paid,Heidi Beasley
2020-05-13 21:11:40,9135,511553645,1,Referral,Sports Equipment,CA,East,Brand D,Online Store,PayPal,Not Paid,Helen Kidd
2023-03-03 19:33:23,188629,62026943,1,Referral,Electronics,TX,North,Brand B,In-Store,Credit Card,Paid,Michael Hendrix
2020-08-25 03:05:24,63157966,63767820,2,Summer Sale,Sports Equipment,MI,North,Brand D,Mobile App,Cash,Paid,Mark Nichols
2021-09-19 11:28:28,534456,2282362,1,Summer Sale,Furniture,IL,South,Brand C,Phone,PayPal,Paid,Rebekah Parks
2023-02-16 08:34:03,84860,99685,1,Holiday Campaign,Furniture,NY,East,Brand C,Mobile App,PayPal,Not Paid,Mark James
2021-05-11 14:25:22,80812735,354850418,1,Holiday Campaign,Books,GA,West,Brand D,Mobile App,Credit Card,Paid,Carol Zamora
2023-11-15 05:56:35,169298,613835,1,Summer Sale,Books,PA,South,Brand D,In-Store,Cash,Paid,Samantha Mcclain
2020-01-25 17:24:39,460379,792,1,Summer Sale,Electronics,MI,East,Brand A,In-Store,Cash,Paid,Patricia Yates
2023-09-24 03:59:08,571748639,26656,1,Referral,Books,TX,West,Brand B,Online Store,Credit Card,Not Paid,Brian White
2021-04-01 14:17:10,8548,212920421,1,Holiday Campaign,Clothing,CA,South,Brand D,Phone,PayPal,Paid,Amber Landry
2020-01-04 09:19:25,767,4622,1,Email Promo,Electronics,OH,West,Brand E,Phone,Cash,Paid,Brian Thomas
2022-04-27 12:43:02,2276785,1431,10,Email Promo,Books,TX,West,Brand C,Phone,PayPal,Paid,David Fields
2020-10-06 01:33:44,49832,2562598,1,Holiday Campaign,Furniture,PA,South,Brand D,Mobile App,PayPal,Paid,Hayley Silva
2020-07-20 00:11:37,97320,625398,1,Email Promo,Electronics,IL,West,Brand A,In-Store,Credit Card,Not Paid,Cody Floyd
2023-03-19 11:14:09,923176,9829279,1,Holiday Campaign,Electronics,NY,East,Brand C,In-Store,Cash,Paid,Grant Bender
2020-12-14 21:36:20,79002820,27648,8,Referral,Clothing,MI,South,Brand D,Phone,Credit Card,Not Paid,Anthony Lewis
2023-03-26 18:11:03,4133,74798,1,Holiday Campaign,Sports Equipment,FL,South,Brand D,Online Store,PayPal,Paid,Jocelyn Cooper
2021-05-23 02:44:25,438336399,24633900,1,Holiday Campaign,Furniture,NY,West,Brand C,Online Store,PayPal,Not Paid,Thomas Gibbs
2023-07-08 04:48:15,751473,7660,8,Holiday Campaign,Furniture,NY,North,Brand D,Online Store,PayPal,Not Paid,Thomas Williams
2021-01-29 19:33:02,88058,90431915,1,Referral,Electronics,NC,East,Brand B,In-Store,PayPal,Paid,Jennifer Hughes
2022-04-09 23:27:29,10136,51584197,5,Referral,Books,GA,West,Brand A,Phone,PayPal,Paid,Corey Pearson
2021-10-06 12:07:31,90228,1596,1,Holiday Campaign,Clothing,OH,West,Brand D,In-Store,PayPal,Not Paid,Adrian Grant
2020-12-30 01:14:39,849,640369,1,Email Promo,Furniture,IL,West,Brand D,Online Store,Cash,Not Paid,Corey Mercado
2023-11-21 21:16:56,78857670,86445695,1,Email Promo,Clothing,NC,North,Brand E,Online Store,Credit Card,Paid,Erica Sullivan
2022-01-23 10:05:24,972165,94938807,1,Summer Sale,Books,MI,South,Brand E,In-Store,PayPal,Paid,Carlos Munoz
2021-11-30 14:16:37,198,68987530,1,Summer Sale,Electronics,NY,West,Brand B,In-Store,PayPal,Not Paid,Christopher Chavez
2020-08-30 08:15:36,3191523,1508096,1,Referral,Electronics,CA,North,Brand E,Online Store,Cash,Paid,Amy Gilbert
2022-03-14 00:34:51,17823,139251,6,Email Promo,Books,FL,South,Brand E,In-Store,Credit Card,Paid,Christina Clark
2023-03-20 00:32:57,45835,7513,3,Holiday Campaign,Clothing,NC,West,Brand C,Phone,PayPal,Not Paid,Isaiah Turner
2023-03-23 03:08:06,556972610,9334,1,Summer Sale,Clothing,PA,South,Brand A,Online Store,Cash,Not Paid,Jorge Campos
2022-12-12 12:58:47,634020,10795,1,Email Promo,Electronics,GA,East,Brand A,Online Store,Credit Card,Paid,Brandon Salinas
2021-01-20 00:05:30,94633294,106,10,Holiday Campaign,Furniture,PA,North,Brand D,In-Store,Credit Card,Not Paid,Michele Rodriguez DDS
2021-05-04 11:21:21,522770267,35188,1,Summer Sale,Books,GA,South,Brand E,Online Store,Cash,Paid,Jessica Neal
2023-02-10 08:27:10,3018917,7715903,1,Holiday Campaign,Electronics,NC,North,Brand D,In-Store,Cash,Not Paid,Isabella Camacho
2023-12-29 19:34:29,623194891,5898,5,Holiday Campaign,Electronics,GA,West,Brand E,Phone,Credit Card,Not Paid,Bridget Boone
2020-01-17 23:39:11,43711,373702,3,Referral,Books,MI,South,Brand A,In-Store,PayPal,Not Paid,Kaitlyn Logan
2021-12-09 19:34:47,4063930,53256313,1,Holiday Campaign,Clothing,NY,West,Brand A,Online Store,Credit Card,Paid,Shane Grant
2021-12-29 07:54:11,89138937,28525514,2,Holiday Campaign,Furniture,GA,East,Brand A,Online Store,Cash,Not Paid,Roger Thompson
2020-12-23 01:45:35,5310841,5723,1,Holiday Campaign,Sports Equipment,NC,East,Brand C,Phone,Credit Card,Paid,Ashley Brown DVM
2023-05-09 05:32:30,408818310,207892,1,Holiday Campaign,Electronics,OH,West,Brand D,Phone,Cash,Paid,Eric Williams
2023-06-30 10:14:13,4421044,250308131,1,Email Promo,Clothing,MI,North,Brand A,In-Store,PayPal,Not Paid,Misty Day
2021-11-18 00:48:24,125425099,49987,1,Holiday Campaign,Books,TX,North,Brand A,Online Store,Credit Card,Not Paid,Julie Dougherty
2021-10-01 04:39:08,59684244,4158,1,Referral,Electronics,TX,South,Brand A,Mobile App,PayPal,Not Paid,Daniel Wilson
2022-04-17 13:25:53,1538,874354815,1,Summer Sale,Books,GA,East,Brand D,Mobile App,Credit Card,Not Paid,Courtney Collins
2022-03-16 07:24:25,6780429,945142532,1,Email Promo,Clothing,IL,North,Brand E,Online Store,Cash,Paid,Lisa Conrad
2023-11-30 16:09:40,3437,92657,1,Summer Sale,Books,MI,East,Brand A,Online Store,PayPal,Paid,Tiffany Benson
2020-06-02 11:47:06,2879114,2442,1,Summer Sale,Clothing,CA,East,Brand A,Phone,Credit Card,Not Paid,Tina Brown
2022-02-25 23:42:31,8676,4503,1,Summer Sale,Electronics,TX,South,Brand C,In-Store,PayPal,Paid,Justin House
2021-02-12 07:52:56,2071613,67493,1,Summer Sale,Sports Equipment,GA,East,Brand E,Phone,Cash,Paid,Deborah Bell
2020-12-29 14:32:23,51061,50943,1,Holiday Campaign,Books,TX,East,Brand C,In-Store,Cash,Not Paid,Ryan Robertson
2023-07-16 03:01:04,99379,972351,1,Email Promo,Books,NC,South,Brand A,Phone,Cash,Not Paid,Seth Gibson
2020-02-10 23:04:59,666627,7397,1,Holiday Campaign,Books,OH,West,Brand C,In-Store,PayPal,Paid,Kendra Lozano
2022-09-11 02:32:36,79838339,696835,1,Summer Sale,Sports Equipment,GA,South,Brand A,Online Store,PayPal,Paid,Amanda Alexander
2023-02-21 21:34:04,926510,6390,1,Referral,Clothing,MI,West,Brand D,Phone,Credit Card,Paid,Mackenzie Wheeler
2020-10-16 20:47:10,94239,7407932,1,Referral,Electronics,NC,West,Brand B,Mobile App,Credit Card,Paid,Sean Fowler
2021-09-24 22:45:10,453670397,230525,1,Referral,Books,GA,East,Brand D,In-Store,Cash,Paid,Michael Bailey
2020-10-22 14:08:13,12525,52753,1,Email Promo,Electronics,FL,North,Brand D,In-Store,PayPal,Not Paid,Margaret Schwartz
2020-02-05 03:28:59,10409,65452793,1,Referral,Clothing,NY,West,Brand D,Online Store,PayPal,Paid,Karen Farrell
2020-09-07 17:00:02,703010,1509,1,Holiday Campaign,Books,GA,East,Brand D,In-Store,Credit Card,Not Paid,Catherine Gonzales
2021-03-23 20:18:29,321876962,70939,1,Referral,Books,CA,South,Brand E,Online Store,Cash,Not Paid,Kathleen Mooney
2020-01-09 22:08:02,9949177,29947,1,Referral,Furniture,MI,North,Brand B,In-Store,PayPal,Not Paid,Ellen Padilla
2023-02-20 01:13:04,5849,3220549,1,Referral,Furniture,OH,North,Brand E,Mobile App,Credit Card,Not Paid,Ryan Thomas
2021-01-24 12:36:07,68692,38328869,1,Summer Sale,Clothing,TX,West,Brand C,Online Store,PayPal,Paid,Elizabeth Martinez
2022-04-13 03:06:26,58771,7534,1,Email Promo,Clothing,PA,East,Brand B,Phone,Cash,Not Paid,Alexis Murphy
2023-05-28 07:37:44,54999,31042,1,Referral,Electronics,PA,East,Brand C,Phone,PayPal,Not Paid,Cindy Fox
2022-11-14 22:44:20,645,8500593,1,Summer Sale,Furniture,PA,East,Brand E,Mobile App,Cash,Paid,Jennifer Garrett
2022-10-06 07:37:18,983891754,6478,1,Holiday Campaign,Books,NC,East,Brand C,Online Store,Cash,Not Paid,Tim Coleman
2023-09-07 06:23:11,7413922,945,3,Holiday Campaign,Books,GA,South,Brand D,Phone,Credit Card,Not Paid,John Brown
2023-02-14 18:29:39,9628,61381161,1,Referral,Clothing,IL,South,Brand B,Mobile App,PayPal,Paid,Taylor Lee
2021-07-14 22:11:25,6521,4047,1,Email Promo,Clothing,CA,East,Brand A,Mobile App,Credit Card,Not Paid,Michael Villa
2023-12-20 03:51:43,985253,40417,1,Email Promo,Sports Equipment,NC,South,Brand E,Phone,PayPal,Not Paid,Stephen Bishop
2021-10-20 04:18:39,64495,1606919,1,Holiday Campaign,Electronics,IL,South,Brand E,Online Store,Credit Card,Paid,Oscar Howard
2023-11-25 12:47:19,17631,6222,1,Referral,Sports Equipment,MI,East,Brand E,Online Store,PayPal,Paid,Gavin Melendez
2021-09-07 14:52:09,9133,369994874,1,Summer Sale,Clothing,NY,West,Brand B,Online Store,PayPal,Not Paid,Mr. Andrew Gomez
2023-10-15 04:03:52,7797,614324,3,Referral,Clothing,FL,East,Brand A,Mobile App,Credit Card,Paid,Joshua Davis
2023-11-11 02:04:40,308211,52902,1,Summer Sale,Clothing,PA,North,Brand B,Mobile App,PayPal,Not Paid,Mrs. Emily Fowler DDS
2023-09-10 06:50:34,38022490,68328627,1,Email Promo,Electronics,IL,East,Brand C,Online Store,Cash,Not Paid,Alan Armstrong
2021-03-11 19:54:54,7413262,163179162,4,Summer Sale,Clothing,PA,North,Brand A,Phone,Credit Card,Not Paid,Carlos Ingram
2023-02-22 14:23:45,463526834,4480757,3,Email Promo,Furniture,NY,East,Brand D,Online Store,Cash,Not Paid,Kevin Pierce
2021-06-06 03:12:30,2455,30989,1,Referral,Electronics,IL,West,Brand A,Phone,Credit Card,Not Paid,Eddie Parrish
2022-05-14 03:06:15,439098,285971,1,Email Promo,Clothing,CA,North,Brand A,In-Store,Credit Card,Paid,Christopher Thompson
2020-10-31 21:08:39,6483136,9031,1,Email Promo,Sports Equipment,MI,North,Brand A,In-Store,PayPal,Paid,Reginald Kramer
2021-10-24 11:46:50,212096942,876058,2,Summer Sale,Furniture,TX,South,Brand C,In-Store,Credit Card,Not Paid,Sarah Watson
2022-11-06 11:40:02,9387,1970648,1,Summer Sale,Sports Equipment,OH,North,Brand C,Phone,Cash,Paid,Stanley Vance
2022-10-24 05:43:24,386958934,987232,8,Summer Sale,Sports Equipment,PA,North,Brand E,In-Store,Cash,Not Paid,Latasha Campbell
2021-08-04 00:34:57,9658,756231,1,Holiday Campaign,Electronics,NY,East,Brand D,In-Store,Cash,Not Paid,Adrienne Wilson
2021-04-01 02:09:32,91328722,435677,10,Summer Sale,Books,GA,East,Brand E,Mobile App,PayPal,Not Paid,Michelle Gallagher
2021-07-02 08:19:39,246924,2149,1,Referral,Furniture,TX,West,Brand A,Mobile App,Credit Card,Not Paid,Michael Howell
2020-04-21 23:56:22,91053,5936518,4,Holiday Campaign,Books,CA,North,Brand C,Mobile App,Credit Card,Not Paid,Shelly Roberts
2020-01-17 16:14:06,986906674,4292,1,Holiday Campaign,Furniture,TX,North,Brand A,Mobile App,PayPal,Not Paid,Lauren Curtis
2021-12-15 08:22:50,278571,294,1,Referral,Electronics,OH,West,Brand D,In-Store,Cash,Paid,Cindy Nelson
